"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","block.mse"
48037,"Bowie","Texas","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48039,"Brazoria","Texas","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48041,"Brazos","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48043,"Brewster","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48045,"Briscoe","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48047,"Brooks","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48049,"Brown","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48051,"Burleson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48053,"Burnet","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48055,"Caldwell","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48057,"Calhoun","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48059,"Callahan","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48061,"Cameron","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48063,"Camp","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48065,"Carson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48067,"Cass","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48069,"Castro","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48071,"Chambers","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48073,"Cherokee","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48075,"Childress","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48077,"Clay","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48079,"Cochran","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48081,"Coke","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48083,"Coleman","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48085,"Collin","Texas","2020-03-16",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48087,"Collingsworth","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48089,"Colorado","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48091,"Comal","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48093,"Comanche","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48095,"Concho","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48097,"Cooke","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48099,"Coryell","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48101,"Cottle","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48103,"Crane","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48105,"Crockett","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48107,"Crosby","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48109,"Culberson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48111,"Dallam","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48113,"Dallas","Texas","2020-03-16",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48115,"Dawson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48117,"Deaf Smith","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48119,"Delta","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48121,"Denton","Texas","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48123,"DeWitt","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48125,"Dickens","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48127,"Dimmit","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48129,"Donley","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48131,"Duval","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48133,"Eastland","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48135,"Ector","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48137,"Edwards","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48139,"Ellis","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48141,"El Paso","Texas","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48143,"Erath","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48145,"Falls","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48147,"Fannin","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48149,"Fayette","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48151,"Fisher","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48153,"Floyd","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48155,"Foard","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48157,"Fort Bend","Texas","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48159,"Franklin","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48161,"Freestone","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48163,"Frio","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48165,"Gaines","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48167,"Galveston","Texas","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48169,"Garza","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48171,"Gillespie","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48173,"Glasscock","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48175,"Goliad","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48177,"Gonzales","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48179,"Gray","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48181,"Grayson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48183,"Gregg","Texas","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48185,"Grimes","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48187,"Guadalupe","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48189,"Hale","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48191,"Hall","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48193,"Hamilton","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48195,"Hansford","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48197,"Hardeman","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48199,"Hardin","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48201,"Harris","Texas","2020-03-16",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48203,"Harrison","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48205,"Hartley","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48207,"Haskell","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48209,"Hays","Texas","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48211,"Hemphill","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48213,"Henderson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48215,"Hidalgo","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48217,"Hill","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48219,"Hockley","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48221,"Hood","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48223,"Hopkins","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48225,"Houston","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48227,"Howard","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48229,"Hudspeth","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48231,"Hunt","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48233,"Hutchinson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48235,"Irion","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48237,"Jack","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48239,"Jackson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48241,"Jasper","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48243,"Jeff Davis","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48245,"Jefferson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48247,"Jim Hogg","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48249,"Jim Wells","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48251,"Johnson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48253,"Jones","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48255,"Karnes","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48257,"Kaufman","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48259,"Kendall","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48261,"Kenedy","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48263,"Kent","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48265,"Kerr","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48267,"Kimble","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48269,"King County","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48271,"Kinney","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48273,"Kleberg","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48275,"Knox","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48277,"Lamar","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48279,"Lamb","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48281,"Lampasas","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48283,"La Salle","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48285,"Lavaca","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48287,"Lee","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48289,"Leon","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48291,"Liberty","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48293,"Limestone","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48295,"Lipscomb","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48297,"Live Oak","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48299,"Llano","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48301,"Loving County","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48303,"Lubbock","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48305,"Lynn","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48307,"McCulloch","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48309,"McLennan","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48311,"McMullen","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48313,"Madison","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48315,"Marion","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48317,"Martin","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48319,"Mason","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48321,"Matagorda","Texas","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48323,"Maverick","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48325,"Medina","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48327,"Menard","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48329,"Midland","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48331,"Milam","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48333,"Mills","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48335,"Mitchell","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48337,"Montague","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48339,"Montgomery","Texas","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48341,"Moore","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48343,"Morris","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48345,"Motley","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48347,"Nacogdoches","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48349,"Navarro","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48351,"Newton","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48353,"Nolan","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48355,"Nueces","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48357,"Ochiltree","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48359,"Oldham","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48361,"Orange","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48363,"Palo Pinto","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48365,"Panola","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48367,"Parker","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48369,"Parmer","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48371,"Pecos","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48373,"Polk","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48375,"Potter","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48377,"Presidio","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48379,"Rains","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48381,"Randall","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48383,"Reagan","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48385,"Real","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48387,"Red River","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48389,"Reeves","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48391,"Refugio","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48393,"Roberts","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48395,"Robertson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48397,"Rockwall","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48399,"Runnels","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48401,"Rusk","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48403,"Sabine","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48405,"San Augustine","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48407,"San Jacinto","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48409,"San Patricio","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48411,"San Saba","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48413,"Schleicher","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48415,"Scurry","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48417,"Shackelford","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48419,"Shelby","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48421,"Sherman","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48423,"Smith","Texas","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48425,"Somervell","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48427,"Starr","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48429,"Stephens","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48431,"Sterling County","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48433,"Stonewall","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48435,"Sutton","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48437,"Swisher","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48439,"Tarrant","Texas","2020-03-16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48441,"Taylor","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48443,"Terrell","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48445,"Terry","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48447,"Throckmorton","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48449,"Titus","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48451,"Tom Green","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48453,"Travis","Texas","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48455,"Trinity","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48457,"Tyler","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48459,"Upshur","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48461,"Upton","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48463,"Uvalde","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48465,"Val Verde","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48467,"Van Zandt","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48469,"Victoria","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48471,"Walker","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48473,"Waller","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48475,"Ward","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48477,"Washington","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48479,"Webb","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48481,"Wharton","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48483,"Wheeler","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48485,"Wichita","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48487,"Wilbarger","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48489,"Willacy","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48491,"Williamson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48493,"Wilson","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48495,"Winkler","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48497,"Wise","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48499,"Wood","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48501,"Yoakum","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48503,"Young","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48505,"Zapata","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48507,"Zavala","Texas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49001,"Beaver","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49003,"Box Elder","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49005,"Cache","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49007,"Carbon","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49009,"Daggett County","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49011,"Davis","Utah","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49013,"Duchesne","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49015,"Emery","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49017,"Garfield","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49019,"Grand","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49021,"Iron","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49023,"Juab","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49025,"Kane","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49027,"Millard","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49029,"Morgan","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49031,"Piute","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49033,"Rich","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49035,"Salt Lake","Utah","2020-03-16",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49037,"San Juan","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49039,"Sanpete","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49041,"Sevier","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49043,"Summit","Utah","2020-03-16",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49045,"Tooele","Utah","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49047,"Uintah","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49049,"Utah","Utah","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49051,"Wasatch","Utah","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49053,"Washington","Utah","2020-03-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49055,"Wayne","Utah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49057,"Weber","Utah","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50001,"Addison","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50003,"Bennington","Vermont","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50005,"Caledonia","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50007,"Chittenden","Vermont","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50009,"Essex","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50011,"Franklin","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50013,"Grand Isle","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50015,"Lamoille","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50017,"Orange","Vermont","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50019,"Orleans","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50021,"Rutland","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50023,"Washington","Vermont","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50025,"Windham","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50027,"Windsor","Vermont","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51001,"Accomack","Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51003,"Albemarle","Virginia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
